date,time_30min,segment_rows,unique_segments,mean_speed_kmh,mean_jam_factor
2025-12-23,09:30,341,341,12.228621700879765,1.155131964809384
2025-12-23,10:00,341,341,12.072316715542522,1.3844574780058652
2025-12-23,10:30,341,341,11.889296187683284,1.3703812316715542
2025-12-23,11:00,341,341,11.943841642228739,1.2346041055718475
2025-12-23,11:30,341,341,11.839736070381232,1.3700879765395895
2025-12-23,12:00,341,341,11.928152492668621,1.2947214076246334
2025-12-23,12:30,341,341,11.734017595307918,1.553958944281525
2025-12-23,13:00,341,341,12.172052785923754,1.2038123167155426
2025-12-23,13:30,341,341,11.983460410557186,1.2407624633431085
2025-12-23,14:00,341,341,11.727771260997068,1.4255131964809384
2025-12-23,14:30,341,341,11.831202346041056,1.3334310850439883
2025-12-23,15:00,341,341,11.787947214076247,1.3741935483870968
2025-12-23,15:30,341,341,11.991818181818182,1.3208211143695014
2025-12-23,16:00,341,341,12.070879765395894,1.2750733137829913
2025-12-23,16:30,341,341,11.929765395894428,1.3894428152492668
2025-12-23,17:00,341,341,11.589178885630497,1.497067448680352
2025-12-23,17:30,342,342,11.08201754385965,1.9821637426900585
2025-12-23,18:00,341,341,11.06434017595308,1.9744868035190615
2025-12-23,18:30,341,341,11.350703812316716,1.7533724340175953
2025-12-23,19:00,341,341,11.555777126099708,1.5513196480938416
2025-12-23,19:30,342,342,11.617222222222223,1.5567251461988303
2025-12-23,20:00,341,341,12.241730205278593,1.2480938416422287
2025-12-23,20:30,341,341,12.817624633431086,0.940175953079179
2025-12-23,21:00,342,342,12.887456140350878,0.9441520467836256
2025-12-23,21:30,341,341,12.99131964809384,0.8337243401759531
2025-12-23,22:00,341,341,13.108416422287391,0.830791788856305
2025-12-23,22:30,341,341,13.341319648093842,0.663049853372434
2025-12-23,23:00,341,341,13.687683284457478,0.4363636363636364
2025-12-23,23:30,341,341,14.244985337243401,0.20175953079178885
2025-12-24,00:00,341,341,14.479061583577712,0.12140762463343108
2025-12-24,00:30,341,341,14.732199413489736,0.07595307917888564
2025-12-24,01:00,341,341,14.792228739002931,0.0780058651026393
2025-12-24,01:30,341,341,14.909648093841644,0.06774193548387097
2025-12-24,02:00,341,341,14.83199413489736,0.0844574780058651
2025-12-24,02:30,341,341,14.772551319648093,0.07947214076246335
2025-12-24,03:00,341,341,14.79633431085044,0.1090909090909091
2025-12-24,03:30,341,341,14.692023460410557,0.13196480938416422
2025-12-24,04:00,341,341,14.69516129032258,0.13548387096774195
2025-12-24,04:30,341,341,14.622932551319648,0.1527859237536657
2025-12-24,05:00,341,341,14.643049853372434,0.16158357771260998
2025-12-24,05:30,341,341,14.579648093841643,0.1785923753665689
2025-12-24,06:00,341,341,14.507390029325515,0.1973607038123167
2025-12-24,06:30,341,341,14.317478005865103,0.2709677419354839
2025-12-24,07:00,341,341,14.096568914956013,0.34340175953079183
2025-12-24,07:30,341,341,13.459560117302052,0.5944281524926686
2025-12-24,08:00,341,341,12.92774193548387,0.8826979472140762
2025-12-24,08:30,342,342,12.857251461988305,0.8786549707602339
2025-12-24,09:00,341,341,12.55058651026393,1.0392961876832845
2025-12-24,09:30,342,342,12.429415204678362,1.0447368421052632
2025-12-24,10:00,341,341,12.452991202346041,1.0627565982404692
2025-12-24,10:30,341,341,12.121290322580645,1.2114369501466276
2025-12-24,11:00,341,341,11.964076246334312,1.2272727272727273
2025-12-24,11:30,341,341,12.113079178885632,1.3038123167155427
2025-12-24,12:00,341,341,11.944956011730206,1.278592375366569
2025-12-24,12:30,341,341,11.852639296187684,1.353958944281525
2025-12-24,13:00,342,342,11.755994152046783,1.4423976608187135
2025-12-24,13:30,341,341,11.840439882697948,1.3668621700879764
2025-12-24,14:00,341,341,11.801231671554254,1.4609970674486803
2025-12-24,14:30,341,341,11.88425219941349,1.3442815249266862
2025-12-24,15:00,341,341,11.764868035190617,1.3697947214076247
2025-12-24,15:30,341,341,11.842551319648093,1.349266862170088
2025-12-24,16:00,341,341,11.717302052785923,1.4580645161290322
2025-12-24,16:30,341,341,11.607360703812317,1.4422287390029327
2025-12-24,17:00,341,341,11.276451612903227,1.7645161290322582
2025-12-24,17:30,342,342,10.989152046783625,1.9640350877192985
2025-12-24,18:00,341,341,11.500381231671554,1.6129032258064515
2025-12-24,18:30,341,341,11.481700879765397,1.6885630498533724
2025-12-24,19:00,341,341,11.664956011730204,1.3838709677419354
2025-12-24,19:30,341,341,12.013020527859236,1.3002932551319648
2025-12-24,20:00,341,341,12.719765395894427,1.0574780058651028
2025-12-24,20:30,341,341,12.999970674486804,0.8891495601173021
2025-12-24,21:00,341,341,12.903284457478007,0.8724340175953079
2025-12-24,21:30,341,341,13.030879765395893,0.7744868035190616
2025-12-24,22:00,341,341,13.176744868035192,0.7161290322580645
2025-12-24,22:30,341,341,13.423695014662758,0.6451612903225806
2025-12-24,23:00,341,341,13.775689149560119,0.4832844574780059
2025-12-24,23:30,341,341,14.302815249266862,0.25043988269794726
2025-12-25,00:00,341,341,14.50557184750733,0.22961876832844574
2025-12-25,00:30,341,341,14.62542521994135,0.1436950146627566
2025-12-25,01:00,341,341,14.534809384164223,0.10733137829912023
2025-12-25,01:30,341,341,14.729442815249266,0.08240469208211144
2025-12-25,02:00,341,341,14.739354838709676,0.13284457478005868
2025-12-25,02:30,341,341,14.794545454545453,0.10498533724340176
2025-12-25,03:00,341,341,14.743372434017594,0.1005865102639296
2025-12-25,03:30,341,341,14.628504398826978,0.14633431085043988
2025-12-25,04:00,341,341,14.64390029325513,0.1560117302052786
2025-12-25,04:30,341,341,14.643196480938416,0.13900293255131965
2025-12-25,05:00,341,341,14.611436950146627,0.1598240469208211
2025-12-25,05:30,341,341,14.529941348973606,0.19178885630498535
2025-12-25,06:00,341,341,14.517155425219942,0.19912023460410558
2025-12-25,06:30,341,341,14.469090909090909,0.20645161290322583
2025-12-25,07:00,341,341,14.29565982404692,0.27331378299120235
2025-12-25,07:30,341,341,14.122082111436951,0.34926686217008795
2025-12-25,08:00,341,341,13.96932551319648,0.42170087976539594
2025-12-25,08:30,341,341,13.335835777126102,0.5495601173020528
